game_id;team;opp;name;id;pos;min;sh;g;kp;a;xg;xa
16416;Newcastle United;Leeds;Allan Saint-Maximin;101;FW;90;5;1;2;0;0.32;0.15
16416;Newcastle United;Leeds;Emil Krafth;1545;Sub;6;0;0;0;0;0.0;0.0
16416;Newcastle United;Leeds;Jacob Murphy;6063;Sub;1;0;0;0;0;0.0;0.0
16416;Newcastle United;Leeds;Ryan Fraser;1683;Sub;25;1;0;0;0;0.04;0.0
16416;Leeds;Newcastle United;Illan Meslier;8715;GK;90;0;0;0;0;0.0;0.0
16416;Leeds;Newcastle United;Stuart Dallas;8718;DR;90;0;0;1;0;0.0;0.04
16416;Leeds;Newcastle United;Luke Ayling;8716;DC;90;0;0;0;0;0.0;0.0
16416;Leeds;Newcastle United;Liam Cooper;8816;DC;90;0;0;1;0;0.0;0.03
16416;Leeds;Newcastle United;Junior Firpo;6485;DL;90;2;0;3;0;0.34;0.23
16416;Leeds;Newcastle United;Kalvin Phillips;8719;DMC;90;1;0;0;0;0.04;0.0
16416;Leeds;Newcastle United;Raphinha;8026;MR;70;4;1;3;0;0.29;0.21
16416;Leeds;Newcastle United;Mateusz Klich;4381;MC;90;5;0;2;0;0.22;0.07
16416;Leeds;Newcastle United;Rodrigo;2381;MC;90;3;0;3;0;0.16;0.3
16416;Leeds;Newcastle United;Daniel James;5595;ML;64;2;0;1;0;0.15;0.06
16416;Leeds;Newcastle United;Patrick Bamford;822;FW;90;4;0;1;1;0.26;0.01
16416;Leeds;Newcastle United;Crysencio Summerville;9492;Sub;20;0;0;0;0;0.0;0.0
16416;Leeds;Newcastle United;Jamie Shackleton;8721;Sub;1;0;0;0;0;0.0;0.0
16416;Leeds;Newcastle United;Tyler Roberts;1014;Sub;26;0;0;2;0;0.0;0.09
16417;Wolverhampton Wanderers;Brentford;Jose Sa;9740;GK;90;0;0;0;0;0.0;0.0
16417;Wolverhampton Wanderers;Brentford;Romain Saiss;3491;DC;49;1;0;0;0;0.01;0.0
16417;Wolverhampton Wanderers;Brentford;Conor Coady;6851;DC;90;0;0;0;0;0.0;0.0
16417;Wolverhampton Wanderers;Brentford;Max Kilman;7332;DC;90;0;0;1;0;0.0;0.01
16417;Wolverhampton Wanderers;Brentford;Nelson Semedo;6163;DMR;85;1;0;0;0;0.05;0.0
16417;Wolverhampton Wanderers;Brentford;Fernando Marcal;5708;DML;75;2;0;0;0;0.03;0.0
16417;Wolverhampton Wanderers;Brentford;Ruben Neves;6853;MC;90;1;0;2;0;0.01;0.02
16417;Wolverhampton Wanderers;Brentford;Joao Moutinho;3422;MC;90;0;0;0;0;0.0;0.0
16417;Wolverhampton Wanderers;Brentford;Trincao;8934;FWR;90;2;0;1;0;0.44;0.03
16417;Wolverhampton Wanderers;Brentford;Raul Jimenez;4105;FW;90;1;0;3;0;0.06;0.45
16417;Wolverhampton Wanderers;Brentford;Adama Traore;900;FWL;90;2;0;1;0;0.06;0.06
16417;Wolverhampton Wanderers;Brentford;Daniel Podence;8291;Sub;15;0;0;0;0;0.0;0.0
16417;Wolverhampton Wanderers;Brentford;Hee-Chan Hwang;8845;Sub;41;1;0;0;0;0.38;0.0
16417;Wolverhampton Wanderers;Brentford;Fabio Silva;8778;Sub;5;0;0;0;0;0.0;0.0
16417;Brentford;Wolverhampton Wanderers;David Raya;9676;GK;90;0;0;0;0;0.0;0.0
16417;Brentford;Wolverhampton Wanderers;Ethan Pinnock;9678;DC;90;0;0;0;0;0.0;0.0
16417;Brentford;Wolverhampton Wanderers;Kristoffer Ajer;9677;DC;90;0;0;0;0;0.0;0.0
16417;Brentford;Wolverhampton Wanderers;Pontus Jansson;1801;DC;85;0;0;0;0;0.0;0.0
16417;Brentford;Wolverhampton Wanderers;Sergi Canos;1078;DMR;71;0;0;0;0;0.0;0.0
16417;Brentford;Wolverhampton Wanderers;Rico Henry;9679;DML;78;0;0;0;0;0.0;0.0
16417;Brentford;Wolverhampton Wanderers;Christian Norgaard;7083;MC;90;0;0;1;0;0.0;0.01
16417;Brentford;Wolverhampton Wanderers;Vitaly Janelt;9680;MC;90;2;0;2;0;0.46;0.24
16417;Brentford;Wolverhampton Wanderers;Shandon Baptiste;9914;MC;67;0;0;0;0;0.0;0.0
16417;Brentford;Wolverhampton Wanderers;Bryan Mbeumo;6552;FW;90;3;1;1;0;1.04;0.03
16417;Brentford;Wolverhampton Wanderers;Ivan Toney;998;FW;90;3;1;2;1;0.8;0.83
16417;Brentford;Wolverhampton Wanderers;Zanka;6030;Sub;5;0;0;0;0;0.0;0.0
16417;Brentford;Wolverhampton Wanderers;Mads Roerslev;9685;Sub;12;0;0;0;0;0.0;0.0
16417;Brentford;Wolverhampton Wanderers;Frank Onyeka;9681;Sub;19;1;0;0;0;0.04;0.0
16418;Norwich;Watford;Tim Krul;982;GK;90;0;0;0;0;0.0;0.0
16418;Norwich;Watford;Max Aarons;7688;DR;90;0;0;1;0;0.0;0.03
16418;Norwich;Watford;Ozan Kabak;7376;DC;90;0;0;0;0;0.0;0.0
16418;Norwich;Watford;Grant Hanley;7690;DC;90;0;0;1;0;0.0;0.05
16418;Norwich;Watford;Brandon Williams;8075;DL;90;0;0;0;0;0.0;0.0
16418;Norwich;Watford;Mathias Normann;7470;MC;72;2;0;1;1;0.06;0.25
16418;Norwich;Watford;Kenny McLean;7693;MC;90;3;0;0;0;0.08;0.0
16418;Norwich;Watford;Billy Gilmour;7988;MC;90;0;0;3;0;0.0;0.21
16418;Norwich;Watford;Joshua Sargent;7295;FWR;72;1;0;1;0;0.05;0.08
16418;Norwich;Watford;Teemu Pukki;7696;FW;90;4;1;1;0;0.49;0.02
16418;Norwich;Watford;Milot Rashica;6523;FWL;90;2;0;0;0;0.11;0.0
16418;Norwich;Watford;Christos Tzolis;9746;Sub;18;0;0;1;0;0.0;0.08
16418;Norwich;Watford;Adam Idah;8021;Sub;1;0;0;0;0;0.0;0.0
16418;Norwich;Watford;Todd Cantwell;7695;Sub;18;0;0;0;0;0.0;0.0
16418;Watford;Norwich;Ben Foster;803;GK;90;0;0;0;0;0.0;0.0
16418;Watford;Norwich;Kiko Femenia;5043;DR;61;0;0;3;1;0.0;0.6
16418;Watford;Norwich;William Troost-Ekong;6996;DC;90;0;0;0;0;0.0;0.0
16418;Watford;Norwich;Craig Cathcart;581;DC;90;1;0;0;0;0.06;0.0
16418;Watford;Norwich;Danny Rose;641;DL;90;0;0;1;0;0.0;0.29
16418;Watford;Norwich;Moussa Sissoko;772;DMC;90;0;0;1;0;0.0;0.03
16418;Watford;Norwich;Juraj Kucka;1123;DMC;90;1;0;1;0;0.11;0.02
16418;Watford;Norwich;Ismaila Sarr;5675;AMR;90;5;2;0;0;1.38;0.0
16418;Watford;Norwich;Tom Cleverley;596;AMC;84;0;0;3;0;0.0;0.6
16418;Watford;Norwich;Emmanuel Dennis;9301;AML;75;2;1;0;0;0.46;0.0
16418;Watford;Norwich;Joshua King;465;FW;90;2;0;2;1;0.55;0.69
16418;Watford;Norwich;Oghenekaro Etebo;6538;Sub;6;0;0;0;0;0.0;0.0
16418;Watford;Norwich;Ken Sema;6841;Sub;15;0;0;0;0;0.0;0.0
16418;Watford;Norwich;Jeremy Ngakia;8235;Sub;29;1;0;0;0;0.02;0.0
16419;Burnley;Arsenal;Nick Pope;5552;GK;90;0;0;0;0;0.0;0.0
16419;Burnley;Arsenal;Matthew Lowton;1652;DR;90;0;0;2;0;0.0;0.07
16419;Burnley;Arsenal;James Tarkowski;1665;DC;90;1;0;0;0;0.06;0.0
16419;Burnley;Arsenal;Ben Mee;1654;DC;90;2;0;1;0;0.09;0.01
16419;Burnley;Arsenal;Charlie Taylor;6044;DL;90;0;0;1;0;0.0;0.02
16419;Burnley;Arsenal;Johann Berg Gudmundsson;1663;MR;59;3;0;0;0;0.12;0.0
16419;Burnley;Arsenal;Ashley Westwood;669;MC;90;3;0;2;0;0.12;0.13
16419;Burnley;Arsenal;Josh Brownhill;8323;MC;90;1;0;1;0;0.02;0.05
16419;Burnley;Arsenal;Dwight McNeil;6756;ML;90;2;0;3;0;0.08;0.12
16419;Burnley;Arsenal;Chris Wood;4456;FW;84;1;0;1;0;0.04;0.07
16419;Burnley;Arsenal;Ashley Barnes;4422;FW;59;2;0;0;0;0.1;0.0
16419;Burnley;Arsenal;Matej Vydra;1017;Sub;31;1;0;0;0;0.02;0.0
16419;Burnley;Arsenal;Jay Rodriguez;844;Sub;6;1;0;0;0;0.06;0.0
16419;Burnley;Arsenal;Maxwel Cornet;3278;Sub;31;1;0;1;0;0.07;0.06
16419;Arsenal;Burnley;Aaron Ramsdale;5603;GK;90;0;0;0;0;0.0;0.0
16419;Arsenal;Burnley;Takehiro Tomiyasu;7931;DR;90;0;0;0;0;0.0;0.0
16419;Arsenal;Burnley;Gabriel;5613;DC;90;0;0;0;0;0.0;0.0
16419;Arsenal;Burnley;Ben White;7298;DC;90;0;0;0;0;0.0;0.0
16419;Arsenal;Burnley;Kieran Tierney;8089;DL;80;0;0;0;0;0.0;0.0
16419;Arsenal;Burnley;Thomas Partey;2328;DMC;77;3;0;1;0;0.05;0.03
16419;Arsenal;Burnley;Nicolas Pepe;5656;MR;90;2;0;2;0;0.57;0.15
16419;Arsenal;Burnley;Martin Odegaard;2517;MC;90;2;1;2;0;0.09;0.09
16419;Arsenal;Burnley;Emile Smith-Rowe;7230;MC;63;2;0;0;0;0.24;0.0
16419;Arsenal;Burnley;Bukayo Saka;7322;ML;90;1;0;0;0;0.07;0.0
16419;Arsenal;Burnley;Pierre-Emerick Aubameyang;318;FW;90;2;0;3;0;0.05;0.27
16419;Arsenal;Burnley;Albert Sambi Lokonga;9689;Sub;27;0;0;1;0;0.0;0.02
16419;Arsenal;Burnley;Nuno Tavares;9691;Sub;10;1;0;0;0;0.02;0.0
16419;Arsenal;Burnley;Ainsley Maitland-Niles;1750;Sub;13;0;0;0;0;0.0;0.0
16420;Liverpool;Crystal Palace;Alisson;1257;GK;90;0;0;0;0;0.0;0.0
16420;Liverpool;Crystal Palace;James Milner;489;DR;90;1;0;1;0;0.05;0.05
16420;Liverpool;Crystal Palace;Ibrahima Konate;6326;DC;90;0;0;0;0;0.0;0.0
16420;Liverpool;Crystal Palace;Virgil van Dijk;833;DC;90;1;0;1;1;0.03;0.48
16420;Liverpool;Crystal Palace;Konstantinos Tsimikas;8852;DL;90;1;0;4;0;0.02;0.21
16420;Liverpool;Crystal Palace;Fabinho;3420;MC;90;2;0;0;0;0.12;0.0
16420;Liverpool;Crystal Palace;Thiago Alcantara;229;MC;63;3;0;2;0;0.44;0.05
16420;Liverpool;Crystal Palace;Jordan Henderson;605;MC;89;2;0;3;0;0.08;0.36
16420;Liverpool;Crystal Palace;Mohamed Salah;1250;FWR;90;6;1;2;0;0.75;0.15
16420;Liverpool;Crystal Palace;Diogo Jota;6854;FW;77;4;0;1;0;0.84;0.03
16420;Liverpool;Crystal Palace;Sadio Mane;838;FWL;90;2;1;0;0;0.6;0.0
16420;Liverpool;Crystal Palace;Divock Origi;484;Sub;1;0;0;0;0;0.0;0.0
16420;Liverpool;Crystal Palace;Naby Keita;5247;Sub;27;2;1;0;0;0.06;0.0
16420;Liverpool;Crystal Palace;Curtis Jones;6665;Sub;13;1;0;0;0;0.03;0.0
16420;Crystal Palace;Liverpool;Vicente Guaita;2190;GK;90;0;0;0;0;0.0;0.0
16420;Crystal Palace;Liverpool;Joel Ward;510;DR;90;2;0;0;0;0.08;0.0
16420;Crystal Palace;Liverpool;Joachim Andersen;6314;DC;90;0;0;0;0;0.0;0.0
16420;Crystal Palace;Liverpool;Marc Guehi;7603;DC;90;0;0;0;0;0.0;0.0
16420;Crystal Palace;Liverpool;Tyrick Mitchell;8214;DL;90;0;0;0;0;0.0;0.0
16420;Crystal Palace;Liverpool;Cheikhou Kouyate;532;MC;83;0;0;0;0;0.0;0.0
16420;Crystal Palace;Liverpool;Conor Gallagher;9040;MC;90;0;0;2;0;0.0;0.05
16420;Crystal Palace;Liverpool;James McArthur;633;MC;66;1;0;1;0;0.02;0.03
16420;Crystal Palace;Liverpool;Jordan Ayew;672;FWR;90;4;0;1;0;0.22;0.12
16420;Crystal Palace;Liverpool;Christian Benteke;606;FW;66;3;0;1;0;0.17;0.02
16420;Crystal Palace;Liverpool;Wilfried Zaha;522;FWL;90;1;0;0;0;0.05;0.0
16420;Crystal Palace;Liverpool;Odsonne Edouard;3697;Sub;24;2;0;1;0;0.1;0.03
16420;Crystal Palace;Liverpool;Jairo Riedewald;6027;Sub;24;0;0;2;0;0.0;0.05
16420;Crystal Palace;Liverpool;Michael Olise;9948;Sub;7;0;0;0;0;0.0;0.0
16421;Manchester City;Southampton;Ederson;6054;GK;90;0;0;0;0;0.0;0.0
16421;Manchester City;Southampton;Kyle Walker;638;DR;90;0;0;1;0;0.0;0.39
16421;Manchester City;Southampton;Nathan Ake;579;DC;90;0;0;0;0;0.0;0.0
16421;Manchester City;Southampton;Ruben Dias;8961;DC;90;1;0;2;0;0.1;0.04
16421;Manchester City;Southampton;Joao Cancelo;2379;DL;90;2;0;0;0;0.03;0.0
16421;Manchester City;Southampton;Fernandinho;614;MC;67;1;0;1;0;0.05;0.03
16421;Manchester City;Southampton;Ilkay Gundogan;314;MC;90;2;0;1;0;0.44;0.1
16421;Manchester City;Southampton;Bernardo Silva;3635;MC;74;0;0;1;0;0.0;0.05
16421;Manchester City;Southampton;Gabriel Jesus;5543;FWR;69;3;0;0;0;0.14;0.0
16421;Manchester City;Southampton;Raheem Sterling;618;FW;90;4;0;1;0;0.19;0.06
16421;Manchester City;Southampton;Jack Grealish;675;FWL;90;0;0;3;0;0.0;0.11
16421;Manchester City;Southampton;Riyad Mahrez;750;Sub;21;1;0;1;0;0.02;0.04
16421;Manchester City;Southampton;Kevin De Bruyne;447;Sub;23;1;0;1;0;0.04;0.22
16421;Manchester City;Southampton;Phil Foden;6055;Sub;16;1;0;0;0;0.22;0.0
16421;Southampton;Manchester City;Alex McCarthy;635;GK;90;0;0;0;0;0.0;0.0
16421;Southampton;Manchester City;Valentino Livramento;9512;DR;88;0;0;0;0;0.0;0.0
16421;Southampton;Manchester City;Jan Bednarek;6042;DC;90;0;0;0;0;0.0;0.0
16421;Southampton;Manchester City;Jack Stephens;1735;DC;36;0;0;0;0;0.0;0.0
16421;Southampton;Manchester City;Kyle Walker-Peters;885;DL;90;0;0;2;0;0.0;0.08
16421;Southampton;Manchester City;Oriol Romeu;842;DMC;90;0;0;1;0;0.0;0.06
16421;Southampton;Manchester City;Mohamed Elyounoussi;6894;MR;90;3;0;1;0;0.1;0.11
16421;Southampton;Manchester City;James Ward-Prowse;843;MC;90;0;0;1;0;0.0;0.02
16421;Southampton;Manchester City;Che Adams;7700;MC;70;1;0;1;0;0.06;0.05
16421;Southampton;Manchester City;Nathan Redmond;790;ML;90;1;0;2;0;0.01;0.09
16421;Southampton;Manchester City;Adam Armstrong;4419;FW;90;4;0;0;0;0.26;0.0
16421;Southampton;Manchester City;Romain Perraud;6500;Sub;2;0;0;0;0;0.0;0.0
16421;Southampton;Manchester City;Mohammed Salisu;6923;Sub;54;0;0;0;0;0.0;0.0
16421;Southampton;Manchester City;Armando Broja;8384;Sub;20;1;0;0;0;0.06;0.0
16422;Aston Villa;Everton;Emiliano Martinez;4401;GK;90;0;0;0;0;0.0;0.0
16422;Aston Villa;Everton;Matthew Cash;8864;DR;88;3;1;0;0;0.15;0.0
16422;Aston Villa;Everton;Tyrone Mings;1024;DC;90;2;0;1;0;0.11;0.07
16422;Aston Villa;Everton;Axel Tuanzebe;934;DC;90;1;0;0;0;0.1;0.0
16422;Aston Villa;Everton;Ezri Konsa Ngoyo;7726;DC;90;0;0;0;0;0.0;0.0
16422;Aston Villa;Everton;Matt Targett;884;DL;63;0;0;1;0;0.0;0.1
16422;Aston Villa;Everton;Douglas Luiz;6122;MC;90;1;0;5;1;0.05;0.21
16422;Aston Villa;Everton;Jacob Ramsey;8941;MC;90;2;0;1;0;0.06;0.04
16422;Aston Villa;Everton;John McGinn;7723;MC;39;2;0;0;0;0.07;0.0
16422;Aston Villa;Everton;Danny Ings;986;FW;90;1;0;1;1;0.07;0.1
16422;Aston Villa;Everton;Ollie Watkins;8865;FW;90;0;0;1;0;0.0;0.04
16422;Aston Villa;Everton;Bertrand Traore;695;Sub;2;2;0;0;0;0.07;0.0
16422;Aston Villa;Everton;Leon Bailey;5221;Sub;21;1;1;0;0;0.1;0.0
16422;Aston Villa;Everton;Marvelous Nakamba;8040;Sub;51;0;0;0;0;0.0;0.0
16422;Aston Villa;Everton;Ashley Young;631;Sub;6;0;0;0;0;0.0;0.0
16422;Everton;Aston Villa;Asmir Begovic;694;GK;90;0;0;0;0;0.0;0.0
16422;Everton;Aston Villa;Ben Godfrey;7689;DR;82;0;0;1;0;0.0;0.13
16422;Everton;Aston Villa;Yerry Mina;6521;DC;90;0;0;0;0;0.0;0.0
16422;Everton;Aston Villa;Michael Keane;1653;DC;90;2;0;0;0;0.2;0.0
16422;Everton;Aston Villa;Lucas Digne;1823;DL;90;0;0;1;0;0.0;0.19
16422;Everton;Aston Villa;Andros Townsend;775;MR;90;2;0;4;0;0.06;0.16
16422;Everton;Aston Villa;Allan;1379;MC;75;0;0;0;0;0.0;0.0
16422;Everton;Aston Villa;Abdoulaye Doucoure;1726;MC;90;0;0;1;0;0.0;0.08
16422;Everton;Aston Villa;Alex Iwobi;500;ML;83;1;0;0;0;0.09;0.0
16422;Everton;Aston Villa;Demarai Gray;762;AMC;90;2;0;2;0;0.18;0.1
16422;Everton;Aston Villa;Salomon Rondon;813;FW;65;2;0;0;0;0.17;0.0
16422;Everton;Aston Villa;Andre Gomes;2383;Sub;25;1;0;0;0;0.05;0.0
16422;Everton;Aston Villa;Jonjoe Kenny;1084;Sub;8;0;0;0;0;0.0;0.0
16422;Everton;Aston Villa;Tom Davies;1042;Sub;7;1;0;0;0;0.01;0.0
16422;Everton;Aston Villa;Anthony Gordon;8150;Sub;15;0;0;0;0;0.0;0.0
16423;Brighton;Leicester;Robert Sanchez;9098;GK;90;0;0;0;0;0.0;0.0
16423;Brighton;Leicester;Shane Duffy;6047;DC;90;2;0;1;0;0.07;0.02
16423;Brighton;Leicester;Joel Veltman;8780;DC;90;0;0;1;0;0.0;0.07
16423;Brighton;Leicester;Lewis Dunk;6048;DC;90;0;0;0;0;0.0;0.0
16423;Brighton;Leicester;Solly March;6049;DMR;64;1;0;1;0;0.07;0.04
16423;Brighton;Leicester;Marc Cucurella;7134;DML;90;0;0;1;0;0.0;0.13
16423;Brighton;Leicester;Yves Bissouma;5609;MC;81;1;0;0;0;0.18;0.0
16423;Brighton;Leicester;Adam Lallana;486;MC;90;2;0;0;0;0.13;0.0
16423;Brighton;Leicester;Leandro Trossard;7698;AMC;90;2;0;4;1;0.06;0.14
16423;Brighton;Leicester;Danny Welbeck;501;AMC;72;2;1;1;0;0.07;0.09
16423;Brighton;Leicester;Neal Maupay;3621;FW;90;2;1;0;0;0.89;0.0
16423;Brighton;Leicester;Jakub Moder;9284;Sub;9;0;0;0;0;0.0;0.0
16423;Brighton;Leicester;Enock Mwepu;9734;Sub;26;0;0;0;0;0.0;0.0
16423;Brighton;Leicester;Dan Burn;7382;Sub;18;0;0;0;0;0.0;0.0
16423;Leicester;Brighton;Kasper Schmeichel;745;GK;90;0;0;0;0;0.0;0.0
16423;Leicester;Brighton;Ricardo Pereira;3303;DR;90;0;0;2;0;0.0;0.08
16423;Leicester;Brighton;Jannik Vestergaard;111;DC;90;0;0;0;0;0.0;0.0
16423;Leicester;Brighton;Caglar Soyuncu;5264;DC;90;1;0;0;0;0.13;0.0
16423;Leicester;Brighton;Ryan Bertrand;835;DL;70;0;0;0;0;0.0;0.0
16423;Leicester;Brighton;Youri Tielemans;5956;MC;90;5;0;2;1;0.12;0.77
16423;Leicester;Brighton;Boubakary Soumare;6310;MC;77;1;0;0;0;0.03;0.0
16423;Leicester;Brighton;Wilfred Ndidi;5545;MC;90;0;0;0;0;0.0;0.0
16423;Leicester;Brighton;James Maddison;6818;FWR;48;1;0;0;0;0.02;0.0
16423;Leicester;Brighton;Jamie Vardy;755;FW;90;3;1;2;0;0.82;0.08
16423;Leicester;Brighton;Harvey Barnes;6681;FWL;90;1;0;4;0;0.03;0.16
16423;Leicester;Brighton;Timothy Castagne;6157;Sub;20;0;0;0;0;0.0;0.0
16423;Leicester;Brighton;Kelechi Iheanacho;620;Sub;13;0;0;1;0;0.0;0.05
16423;Leicester;Brighton;Ademola Lookman;5556;Sub;42;2;0;2;0;0.11;0.06
16424;West Ham;Manchester United;Lukasz Fabianski;706;GK;90;0;0;0;0;0.0;0.0
16424;West Ham;Manchester United;Vladimir Coufal;8965;DR;90;0;0;1;0;0.0;0.01
16424;West Ham;Manchester United;Kurt Zouma;935;DC;90;0;0;0;0;0.0;0.0
16424;West Ham;Manchester United;Angelo Ogbonna;528;DC;90;0;0;0;0;0.0;0.0
16424;West Ham;Manchester United;Aaron Cresswell;534;DL;90;0;0;2;0;0.0;0.11
16424;West Ham;Manchester United;Pablo Fornals;2335;MR;90;2;0;2;0;0.15;0.17
16424;West Ham;Manchester United;Tomas Soucek;8288;MC;90;2;0;0;0;0.06;0.0
16424;West Ham;Manchester United;Declan Rice;5553;MC;90;0;0;0;0;0.0;0.0
16424;West Ham;Manchester United;Nikola Vlasic;6276;ML;70;1;0;0;0;0.09;0.0
16424;West Ham;Manchester United;Said Benrahma;3585;FW;90;3;1;1;0;0.06;0.37
16424;West Ham;Manchester United;Jarrod Bowen;1776;FW;90;4;0;3;1;0.55;0.18
16424;West Ham;Manchester United;Manuel Lanzini;535;Sub;1;0;0;0;0;0.0;0.0
16424;West Ham;Manchester United;Andriy Yarmolenko;6274;Sub;20;0;0;1;0;0.0;0.02
16424;West Ham;Manchester United;Mark Noble;533;Sub;1;1;0;0;0;0.76;0.0
16424;Manchester United;West Ham;David de Gea;546;GK;90;0;0;0;0;0.0;0.0
16424;Manchester United;West Ham;Aaron Wan-Bissaka;5584;DR;90;1;0;0;0;0.04;0.0
16424;Manchester United;West Ham;Raphael Varane;2245;DC;90;0;0;0;0;0.0;0.0
16424;Manchester United;West Ham;Harry Maguire;1687;DC;90;1;0;0;0;0.08;0.0
16424;Manchester United;West Ham;Luke Shaw;1006;DL;90;1;0;5;0;0.02;0.23
16424;Manchester United;West Ham;Fred;6817;DMC;90;0;0;1;0;0.0;0.02
16424;Manchester United;West Ham;Scott McTominay;5560;DMC;90;1;0;2;0;0.05;0.05
16424;Manchester United;West Ham;Mason Greenwood;7490;AMR;75;0;0;1;0;0.0;0.05
16424;Manchester United;West Ham;Bruno Fernandes;1228;AMC;90;3;0;3;0;0.08;0.86
16424;Manchester United;West Ham;Paul Pogba;1740;AML;75;2;0;2;0;0.05;0.12
16424;Manchester United;West Ham;Cristiano Ronaldo;2371;FW;90;7;1;0;0;1.9;0.0
16424;Manchester United;West Ham;Nemanja Matic;697;Sub;1;0;0;1;1;0.0;0.05
16424;Manchester United;West Ham;Jadon Sancho;6345;Sub;15;0;0;0;0;0.0;0.0
16424;Manchester United;West Ham;Jesse Lingard;558;Sub;15;1;1;1;0;0.05;0.04
16425;Tottenham;Chelsea;Hugo Lloris;637;GK;90;0;0;0;0;0.0;0.0
16425;Tottenham;Chelsea;Emerson;7430;DR;90;0;0;1;0;0.0;0.04
16425;Tottenham;Chelsea;Cristian Romero;7218;DC;84;0;0;0;0;0.0;0.0
16425;Tottenham;Chelsea;Eric Dier;643;DC;90;0;0;1;0;0.0;0.01
16425;Tottenham;Chelsea;Sergio Reguilon;7187;DL;90;0;0;0;0;0.0;0.0
16425;Tottenham;Chelsea;Pierre-Emile Hojbjerg;343;MC;90;0;0;0;0;0.0;0.0
16425;Tottenham;Chelsea;Tanguy NDombele Alvaro;5962;MC;63;1;0;1;0;0.02;0.02
16425;Tottenham;Chelsea;Dele Alli;645;MC;90;0;0;0;0;0.0;0.0
16425;Tottenham;Chelsea;Giovani Lo Celso;5681;AMC;63;3;0;2;0;0.12;0.43
16425;Tottenham;Chelsea;Harry Kane;647;AMC;90;2;0;0;0;0.13;0.0
16425;Tottenham;Chelsea;Son Heung-Min;453;FW;90;2;0;1;0;0.43;0.03
16425;Tottenham;Chelsea;Davinson Sanchez;6249;Sub;6;0;0;0;0;0.0;0.0
16425;Tottenham;Chelsea;Bryan Gil Salvatierra;7338;Sub;27;0;0;0;0;0.0;0.0
16425;Tottenham;Chelsea;Oliver Skipp;7198;Sub;27;0;0;0;0;0.0;0.0
16425;Chelsea;Tottenham;Kepa;5061;GK;90;0;0;0;0;0.0;0.0
16425;Chelsea;Tottenham;Thiago Silva;3288;DC;90;2;1;1;0;0.08;0.06
16425;Chelsea;Tottenham;Andreas Christensen;200;DC;90;1;0;2;0;0.06;0.03
16425;Chelsea;Tottenham;Antonio Rudiger;1822;DC;90;2;1;1;0;0.07;0.12
16425;Chelsea;Tottenham;Cesar Azpilicueta;681;DMR;90;0;0;2;0;0.0;0.52
16425;Chelsea;Tottenham;Marcos Alonso;1621;DML;90;4;0;4;1;0.67;0.27
16425;Chelsea;Tottenham;Mateo Kovacic;2254;MC;90;1;0;1;1;0.58;0.02
16425;Chelsea;Tottenham;Jorginho;1389;MC;90;0;0;1;0;0.0;0.09
16425;Chelsea;Tottenham;Kai Havertz;5220;AMC;71;3;0;0;0;0.2;0.0
16425;Chelsea;Tottenham;Mason Mount;7768;AMC;47;2;0;0;0;0.16;0.0
16425;Chelsea;Tottenham;Romelu Lukaku;594;FW;90;3;0;3;0;0.31;0.78
16425;Chelsea;Tottenham;N'Golo Kante;751;Sub;43;1;1;1;0;0.02;0.45
16425;Chelsea;Tottenham;Timo Werner;65;Sub;19;1;0;1;1;0.45;0.06
16406;Crystal Palace;Tottenham;Vicente Guaita;2190;GK;90;0;0;0;0;0.0;0.0
16406;Crystal Palace;Tottenham;Joel Ward;510;DR;90;1;0;0;0;0.02;0.0
16406;Crystal Palace;Tottenham;Joachim Andersen;6314;DC;90;0;0;0;0;0.0;0.0
16406;Crystal Palace;Tottenham;Marc Guehi;7603;DC;90;0;0;0;0;0.0;0.0
16406;Crystal Palace;Tottenham;Tyrick Mitchell;8214;DL;90;0;0;1;0;0.0;0.03
16406;Crystal Palace;Tottenham;Cheikhou Kouyate;532;MC;68;1;0;0;0;0.06;0.0
16406;Crystal Palace;Tottenham;Conor Gallagher;9040;MC;90;6;0;3;1;1.53;0.59
16406;Crystal Palace;Tottenham;James McArthur;633;MC;90;1;0;0;0;0.03;0.0
16406;Crystal Palace;Tottenham;Jordan Ayew;672;FWR;87;2;0;2;0;0.12;0.06
16406;Crystal Palace;Tottenham;Christian Benteke;606;FW;85;1;0;1;0;0.05;0.13
16406;Crystal Palace;Tottenham;Wilfried Zaha;522;FWL;90;4;1;3;1;0.87;0.79
16406;Crystal Palace;Tottenham;Odsonne Edouard;3697;Sub;5;2;2;0;0;0.62;0.0
16406;Crystal Palace;Tottenham;Luka Milivojevic;5549;Sub;22;0;0;0;0;0.0;0.0
16406;Crystal Palace;Tottenham;Michael Olise;9948;Sub;3;0;0;0;0;0.0;0.0
16406;Tottenham;Crystal Palace;Hugo Lloris;637;GK;90;0;0;0;0;0.0;0.0
16406;Tottenham;Crystal Palace;Emerson;7430;DR;90;0;0;0;0;0.0;0.0
16406;Tottenham;Crystal Palace;Japhet Tanganga;8222;DC;59;0;0;0;0;0.0;0.0
16406;Tottenham;Crystal Palace;Eric Dier;643;DC;11;0;0;0;0;0.0;0.0
16406;Tottenham;Crystal Palace;Sergio Reguilon;7187;DL;90;0;0;1;0;0.0;0.03
16406;Tottenham;Crystal Palace;Pierre-Emile Hojbjerg;343;MC;90;0;0;1;0;0.0;0.05
